brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,price
Mahindra,Automatic,2021.0,Petrol,1997.0,52188.0,15015.0
Renault,Automatic,2017.0,Petrol,999.0,89552.0,3597.0
Maruti,Automatic,2022.0,Petrol,1462.0,29126.0,12837.0
Hyundai,Automatic,2022.0,Petrol,1353.0,20634.0,19547.0
Renault,Manual,2018.0,Petrol,799.0,45146.0,3201.0
Honda,Manual,2017.0,Petrol,1199.0,46533.0,7392.0
Hyundai,Manual,2011.0,Petrol,1197.0,89388.0,2739.0
Maruti,Manual,2021.0,Petrol,998.0,22245.0,6105.0
Hyundai,Manual,2022.0,Petrol,1197.0,9802.0,9955.0
Hyundai,Automatic,2022.0,Diesel,1493.0,27509.0,19360.0
Honda,Manual,2014.0,Petrol,1198.0,73789.0,4014.9999999999995
Maruti,Manual,2016.0,Petrol,1197.0,44499.0,5599.0
Maruti,Manual,2016.0,Petrol,998.0,46246.0,4928.0
Honda,Manual,2019.0,Petrol,1497.0,55227.0,9493.0
Maruti,Manual,2013.0,Diesel,1248.0,93871.0,4125.0
Jeep,Automatic,2018.0,Petrol,1368.0,42905.0,14399.0
Maruti,Manual,2010.0,Petrol,998.0,103867.0,2101.0
Maruti,Manual,2014.0,Petrol,1373.0,92758.0,6281.0
Maruti,Manual,2022.0,Petrol,998.0,28788.0,6193.0
Honda,Automatic,2019.0,Diesel,1498.0,54515.0,7425.0
Hyundai,Manual,2022.0,CNG,1197.0,16247.0,8239.0
Skoda,Manual,2013.0,Petrol,1598.0,67426.0,5148.0
Maruti,Automatic,2022.0,Petrol,1197.0,31707.0,9262.0
Nissan,Automatic,2013.0,Petrol,1198.0,63505.0,3707.0
Hyundai,Automatic,2020.0,Petrol,1353.0,32794.0,16158.999999999998
Maruti,Automatic,2023.0,Petrol,998.0,3951.0,7128.0
Tata,Manual,2020.0,Petrol,1199.0,67069.0,8800.0
Maruti,Manual,2016.0,Petrol,1197.0,74061.0,5731.0
Maruti,Automatic,2017.0,Petrol,1197.0,57506.0,6149.0
Hyundai,Manual,2017.0,Petrol,1591.0,55852.0,8811.0
Maruti,Automatic,2020.0,Petrol,1197.0,38807.0,7930.999999999999
Mahindra,Automatic,2021.0,Petrol,1997.0,54460.0,15004.0
Renault,Automatic,2020.0,Petrol,999.0,17546.0,4994.0
KIA,Manual,2022.0,Diesel,1493.0,21176.0,11979.0
Toyota,Manual,2014.0,Diesel,1364.0,121920.0,4730.0
Renault,Automatic,2019.0,Petrol,1498.0,67575.0,7777.0
Hyundai,Manual,2015.0,Petrol,1197.0,109185.0,6204.0
Volkswagen,Manual,2022.0,Petrol,999.0,15979.0,15674.999999999998
Toyota,Automatic,2021.0,Petrol,1197.0,28290.0,8514.0
Maruti,Manual,2016.0,Petrol,1197.0,69995.0,5896.0
Honda,Automatic,2016.0,Petrol,1497.0,92236.0,7974.999999999999
Honda,Automatic,2014.0,Petrol,1198.0,93107.0,4169.0
Hyundai,Automatic,2019.0,Petrol,998.0,52244.0,8668.0
Maruti,Manual,2015.0,Diesel,1248.0,63916.0,6215.0
Maruti,Manual,2014.0,Diesel,1248.0,89284.0,6292.0
Maruti,Automatic,2019.0,Petrol,998.0,27215.0,5412.0
Toyota,Manual,2019.0,Petrol,1496.0,42403.0,8965.0
Hyundai,Manual,2018.0,Petrol,1591.0,60087.0,8591.0
Maruti,Automatic,2016.0,Petrol,1197.0,62524.0,6523.0
Hyundai,Manual,2017.0,Petrol,1591.0,52427.0,9537.0
Tata,Manual,2020.0,Petrol,1199.0,54623.0,9207.0
Hyundai,Manual,2012.0,Petrol,1197.0,62951.0,4389.0
Renault,Manual,2017.0,Petrol,999.0,70817.0,3619.0
Maruti,Manual,2017.0,Petrol,1197.0,65943.0,6303.0
Maruti,Manual,2016.0,Diesel,1248.0,91544.0,7799.0
Datsun,Automatic,2018.0,Petrol,999.0,54716.0,3190.0
Hyundai,Manual,2016.0,Diesel,1582.0,58014.0,9086.0
Maruti,Automatic,2020.0,Petrol,1462.0,50421.0,10252.0
Honda,Automatic,2017.0,Petrol,1497.0,93542.0,8756.0
Hyundai,Manual,2020.0,Diesel,1493.0,60943.0,14168.0
Jeep,Manual,2018.0,Petrol,1368.0,26635.0,13365.0
Hyundai,Manual,2011.0,Petrol,1197.0,65841.0,3267.0
MG,Automatic,2021.0,Petrol,1451.0,31138.0,18678.0
Hyundai,Manual,2018.0,Petrol,1591.0,44659.0,8888.0
Maruti,Manual,2015.0,Petrol,998.0,49078.0,3652.0
Honda,Manual,2019.0,Petrol,1199.0,22419.0,7139.0
Jeep,Manual,2018.0,Diesel,1956.0,63398.0,14091.0
Skoda,Manual,2021.0,Petrol,1498.0,38566.0,15565.0
Hyundai,Automatic,2020.0,Petrol,1197.0,14274.0,7689.0
Maruti,Manual,2017.0,Petrol,1197.0,56427.0,5005.0
Honda,Manual,2018.0,Petrol,1497.0,85766.0,8128.999999999999
Maruti,Manual,2016.0,Petrol,1373.0,75940.0,6556.0
Hyundai,Manual,2012.0,Diesel,1396.0,84002.0,4257.0
Hyundai,Manual,2020.0,Petrol,1197.0,28806.0,8932.0
Hyundai,Manual,2014.0,Petrol,1197.0,72810.0,4499.0
Hyundai,Manual,2019.0,Petrol,1086.0,33811.0,5313.0
Maruti,Automatic,2019.0,Petrol,1197.0,65568.0,7370.0
Honda,Manual,2017.0,Diesel,1498.0,32067.0,8459.0
Hyundai,Manual,2017.0,Petrol,1197.0,82689.0,6556.0
Maruti,Manual,2019.0,Petrol,1197.0,59228.0,7568.0
Hyundai,Manual,2018.0,Diesel,1582.0,117994.0,7667.0
Datsun,Automatic,2020.0,Petrol,999.0,16537.0,4356.0
Hyundai,Manual,2014.0,Petrol,1197.0,57769.0,5082.0
KIA,Automatic,2020.0,Diesel,1493.0,52562.0,12617.0
Hyundai,Manual,2019.0,Petrol,1197.0,21759.0,7788.0
Maruti,Manual,2019.0,Petrol,1197.0,36932.0,7711.0
Honda,Manual,2016.0,Petrol,1198.0,53924.0,4246.0
Maruti,Automatic,2016.0,Petrol,1373.0,66695.0,6501.0
Tata,Manual,2020.0,Petrol,1199.0,45321.0,9449.0
Honda,Manual,2014.0,Petrol,1497.0,73554.0,6094.0
Hyundai,Manual,2020.0,Petrol,998.0,39924.0,7546.0
Mahindra,Manual,2018.0,Diesel,2179.0,63473.0,13629.0
Hyundai,Automatic,2022.0,Petrol,998.0,15703.0,14641.0
Renault,Manual,2019.0,Petrol,999.0,46836.0,4036.9999999999995
Maruti,Automatic,2017.0,Diesel,1248.0,77413.0,7260.0
Maruti,Manual,2021.0,Petrol,1197.0,40034.0,5588.0
Honda,Automatic,2015.0,Petrol,1199.0,48627.0,5951.0
Renault,Manual,2023.0,Petrol,999.0,1994.0,6072.0
Hyundai,Manual,2018.0,Petrol,1197.0,43237.0,5654.0
Ford,Manual,2018.0,Petrol,1497.0,36331.0,8437.0
Toyota,Manual,2019.0,Petrol,1197.0,45958.0,7546.0
Skoda,Automatic,2021.0,Petrol,999.0,17310.0,14729.0
Maruti,Manual,2011.0,Petrol,1197.0,86282.0,3542.0
Hyundai,Manual,2017.0,Petrol,1197.0,45003.0,5544.0
Hyundai,Manual,2020.0,Petrol,998.0,22995.0,9493.0
Renault,Automatic,2020.0,Petrol,999.0,18336.0,5445.0
KIA,Manual,2022.0,Diesel,1493.0,22691.0,11781.0
Tata,Automatic,2020.0,Diesel,1956.0,68859.0,17963.0
Tata,Automatic,2022.0,Diesel,1956.0,15681.0,23903.0
Tata,Automatic,2018.0,Diesel,1497.0,63671.0,9592.0
Nissan,Manual,2018.0,Petrol,1198.0,33048.0,3959.9999999999995
Tata,Manual,2021.0,Petrol,1199.0,53454.0,7018.0
MG,Manual,2023.0,Petrol,1451.0,15940.0,20075.0
Hyundai,Automatic,2016.0,Diesel,1582.0,113873.0,9900.0
Mahindra,Manual,2018.0,Diesel,2179.0,80292.0,11737.0
Hyundai,Manual,2011.0,Petrol,1197.0,43583.0,2805.0
Maruti,Manual,2018.0,Diesel,1248.0,80245.0,7711.0
Hyundai,Automatic,2019.0,Petrol,1197.0,18462.0,7150.0
Maruti,Manual,2020.0,Petrol,1462.0,60741.0,8316.0
Hyundai,Manual,2017.0,Petrol,1197.0,32241.0,7810.0
Hyundai,Automatic,2019.0,Petrol,1591.0,58130.0,11605.0
Renault,Manual,2018.0,Petrol,999.0,48905.0,4069.9999999999995
Maruti,Automatic,2021.0,Petrol,1462.0,38819.0,11737.0
Ford,Automatic,2019.0,Petrol,1497.0,47130.0,8206.0
Ford,Automatic,2017.0,Petrol,1499.0,47695.0,7821.0
Jeep,Manual,2018.0,Diesel,1956.0,80713.0,14828.0
Maruti,Manual,2023.0,Petrol,1197.0,2896.0,7249.0
Mahindra,Manual,2016.0,Diesel,2179.0,70027.0,9680.0
Hyundai,Manual,2016.0,Petrol,1197.0,27480.0,5698.0
Tata,Automatic,2023.0,Petrol,1199.0,7511.0,10197.0
Maruti,Manual,2012.0,Petrol,1197.0,23960.0,5060.0
Skoda,Automatic,2021.0,Petrol,999.0,50295.0,10857.0
Hyundai,Automatic,2017.0,Petrol,1591.0,58359.0,8084.999999999999
Hyundai,Manual,2016.0,Petrol,1197.0,36174.0,7293.0
Renault,Manual,2019.0,Petrol,799.0,64736.0,3872.0
Honda,Manual,2012.0,Petrol,1198.0,32864.0,3773.0
Honda,Automatic,2019.0,Petrol,1497.0,33869.0,11352.0
Hyundai,Manual,2019.0,Petrol,1086.0,43454.0,5137.0
Hyundai,Automatic,2019.0,Petrol,1591.0,43518.0,11737.0
Ford,Manual,2016.0,Petrol,1499.0,93059.0,6413.0
Renault,Manual,2019.0,Petrol,999.0,24330.0,5016.0
Tata,Manual,2023.0,Petrol,1199.0,14518.0,9845.0
Tata,Manual,2020.0,Petrol,1199.0,45019.0,7623.0
Mahindra,Automatic,2023.0,Petrol,1997.0,16638.0,20141.0
Datsun,Manual,2019.0,Petrol,799.0,66264.0,2816.0
Honda,Automatic,2018.0,Petrol,1497.0,29977.0,10340.0
Honda,Manual,2017.0,Petrol,1199.0,55339.0,6358.0
Maruti,Automatic,2019.0,Petrol,998.0,30598.0,5610.0
Maruti,Manual,2016.0,Diesel,1248.0,78922.0,7601.0
Honda,Manual,2016.0,Petrol,1198.0,73832.0,4697.0
Maruti,Automatic,2017.0,Petrol,998.0,30005.0,4499.0
Honda,Automatic,2018.0,Petrol,1497.0,81415.0,9350.0
Nissan,Automatic,2017.0,Petrol,1198.0,35474.0,5401.0
Honda,Automatic,2017.0,Petrol,1497.0,124446.0,7985.999999999999
Maruti,Automatic,2017.0,Petrol,1197.0,79589.0,6787.0
Maruti,Manual,2019.0,Petrol,1197.0,58029.0,7282.0
Maruti,Manual,2012.0,Diesel,1248.0,113536.0,6149.0
Mahindra,Automatic,2021.0,Petrol,1197.0,7931.0,10362.0
Hyundai,Manual,2019.0,Petrol,1197.0,73607.0,7491.0
Maruti,Manual,2014.0,Petrol,1197.0,56168.0,5676.0
Hyundai,Automatic,2021.0,Petrol,1353.0,21027.0,19426.0
Honda,Automatic,2019.0,Petrol,1497.0,32479.0,10846.0
KIA,Automatic,2022.0,Diesel,1493.0,18623.0,15213.0
Skoda,Automatic,2022.0,Petrol,1498.0,20282.0,19294.0
Hyundai,Manual,2019.0,Petrol,1591.0,60704.0,11286.0
Honda,Automatic,2017.0,Petrol,1199.0,68331.0,5753.0
Hyundai,Manual,2018.0,Petrol,1591.0,55600.0,8624.0
Renault,Manual,2021.0,Petrol,799.0,26104.0,4796.0
Hyundai,Automatic,2022.0,Petrol,1197.0,9393.0,8305.0
Maruti,Automatic,2023.0,Petrol,1197.0,5090.0,8294.0
Hyundai,Manual,2012.0,Diesel,1396.0,102029.0,4268.0
Honda,Manual,2020.0,Petrol,1199.0,62299.0,8106.999999999999
Tata,Manual,2020.0,Petrol,1199.0,27603.0,7040.0
Maruti,Manual,2018.0,Petrol,1373.0,45811.0,7777.0
Hyundai,Manual,2012.0,Petrol,814.0,37095.0,2695.0
Maruti,Automatic,2018.0,Petrol,998.0,95626.0,4708.0
Renault,Manual,2019.0,Petrol,999.0,70228.0,6149.0
Hyundai,Manual,2021.0,Petrol,998.0,26797.0,11088.0
Nissan,Manual,2016.0,Petrol,1198.0,87764.0,3586.0
Tata,Automatic,2018.0,Petrol,1199.0,57190.0,6116.0
Hyundai,Manual,2016.0,Diesel,1396.0,76454.0,6402.0
Maruti,Automatic,2018.0,Petrol,998.0,43407.0,5214.0
Maruti,Manual,2021.0,Petrol,998.0,31209.0,5291.0
KIA,Manual,2022.0,Petrol,998.0,9477.0,13321.0
Datsun,Manual,2018.0,Petrol,999.0,35098.0,3223.0
Toyota,Manual,2012.0,Diesel,1364.0,123224.0,4125.0
KIA,Automatic,2019.0,Petrol,1353.0,60467.0,14597.0
Hyundai,Automatic,2019.0,Petrol,1591.0,37657.0,12749.0
Hyundai,Automatic,2016.0,Diesel,1582.0,93290.0,9944.0
Maruti,Automatic,2016.0,Petrol,1373.0,96520.0,5995.0
Honda,Manual,2020.0,Petrol,1199.0,43394.0,8591.0
Hyundai,Automatic,2018.0,Petrol,1197.0,44868.0,6160.0
Hyundai,Manual,2021.0,Petrol,998.0,16920.0,10208.0
Renault,Manual,2021.0,Petrol,999.0,32889.0,5005.0
Maruti,Automatic,2017.0,Petrol,998.0,113666.0,4620.0
Hyundai,Manual,2019.0,Petrol,1086.0,33609.0,4587.0
Renault,Manual,2020.0,Petrol,999.0,87693.0,4642.0
Datsun,Manual,2020.0,Petrol,799.0,39739.0,3839.0
Renault,Manual,2017.0,Petrol,799.0,48581.0,3311.0
Renault,Manual,2021.0,Petrol,999.0,41729.0,5093.0
Maruti,Automatic,2023.0,Petrol,998.0,6675.0,6248.0
Tata,Automatic,2022.0,Petrol,1199.0,15617.0,12518.0
MG,Manual,2021.0,Petrol,1451.0,13989.0,17259.0
KIA,Automatic,2022.0,Petrol,998.0,19749.0,13541.0
Maruti,Automatic,2016.0,Petrol,998.0,23912.0,4576.0
Honda,Automatic,2020.0,Petrol,1497.0,41750.0,11990.0
Datsun,Manual,2017.0,Petrol,999.0,32591.0,2695.0
Maruti,Manual,2021.0,Petrol,998.0,8254.0,6468.0
Honda,Automatic,2018.0,Petrol,1498.0,59863.0,7502.0
Hyundai,Automatic,2019.0,Petrol,1591.0,51652.0,12441.0
Maruti,Automatic,2021.0,Petrol,998.0,45807.0,7128.0
Hyundai,Manual,2019.0,Petrol,1086.0,55677.0,5280.0
Honda,Manual,2016.0,Petrol,1199.0,54782.0,6061.0
Hyundai,Manual,2012.0,Petrol,1197.0,75384.0,3190.0
Honda,Automatic,2017.0,Petrol,1199.0,57291.0,6600.0
Maruti,Automatic,2021.0,Petrol,998.0,20405.0,7106.0
KIA,Automatic,2021.0,Petrol,1353.0,30378.0,17270.0
Renault,Manual,2014.0,Diesel,1461.0,80944.0,6116.0
Maruti,Manual,2012.0,Petrol,998.0,71079.0,3080.0
Honda,Automatic,2017.0,Petrol,1199.0,37652.0,7337.0
Renault,Automatic,2019.0,Diesel,1461.0,47148.0,9625.0
Maruti,Automatic,2018.0,Petrol,1197.0,19161.0,7733.0
Hyundai,Manual,2016.0,Petrol,1591.0,48665.0,9130.0
Hyundai,Manual,2014.0,Petrol,814.0,97619.0,2794.0
Hyundai,Manual,2015.0,Petrol,1197.0,93513.0,4312.0
Maruti,Manual,2012.0,Petrol,1197.0,97699.0,4268.0
Maruti,Manual,2013.0,Petrol,796.0,46661.0,2805.0
Renault,Manual,2017.0,Petrol,1498.0,67614.0,7414.0
Hyundai,Manual,2016.0,Petrol,1197.0,42552.0,5104.0
Honda,Manual,2018.0,Petrol,1199.0,86555.0,6567.0
Maruti,Manual,2016.0,Petrol,998.0,19613.0,3652.0
Maruti,Manual,2018.0,Petrol,1462.0,42483.0,7513.0
KIA,Manual,2022.0,Petrol,998.0,19669.0,12815.0
Hyundai,Manual,2019.0,Diesel,1582.0,75395.0,12562.0
Maruti,Manual,2016.0,Petrol,998.0,77365.0,4301.0
Maruti,Manual,2011.0,Petrol,998.0,74886.0,2552.0
Maruti,Manual,2015.0,Petrol,1197.0,40348.0,5313.0
Honda,Automatic,2017.0,Petrol,1497.0,39311.0,9405.0
Mahindra,Manual,2021.0,Petrol,1197.0,6528.0,12342.0
Maruti,Manual,2018.0,Petrol,998.0,93813.0,4686.0
Maruti,Automatic,2019.0,Petrol,1197.0,28533.0,7590.0
Tata,Automatic,2021.0,Petrol,1199.0,28606.0,11957.0
Maruti,Manual,2013.0,Petrol,1197.0,59700.0,4554.0
KIA,Manual,2022.0,Petrol,1353.0,40953.0,16235.999999999998
Hyundai,Automatic,2016.0,Petrol,1591.0,94859.0,9394.0
Hyundai,Manual,2017.0,Petrol,1197.0,51852.0,6963.0
MG,Manual,2022.0,Diesel,1956.0,15431.0,22176.0
Hyundai,Manual,2021.0,Petrol,1086.0,23972.0,6094.0
Maruti,Manual,2011.0,Petrol,1197.0,96506.0,3861.0
Renault,Automatic,2022.0,Petrol,999.0,19430.0,5852.0
Hyundai,Automatic,2017.0,Petrol,1197.0,46108.0,5720.0
KIA,Manual,2022.0,Petrol,998.0,14039.0,12738.0
Hyundai,Manual,2016.0,Diesel,1396.0,86715.0,7326.0
Maruti,Automatic,2023.0,Petrol,1462.0,11045.0,14553.0
Maruti,Manual,2011.0,Petrol,1197.0,64003.0,3970.9999999999995
Hyundai,Manual,2018.0,Petrol,1197.0,92759.0,5445.0
Hyundai,Manual,2016.0,Petrol,1591.0,89371.0,8833.0
Renault,Automatic,2017.0,Diesel,1461.0,60774.0,8822.0
Datsun,Manual,2018.0,Petrol,999.0,42955.0,3036.0
KIA,Manual,2023.0,Petrol,1482.0,10235.0,13926.0
Tata,Automatic,2020.0,Petrol,1199.0,38575.0,10846.0
Hyundai,Automatic,2016.0,Petrol,1197.0,93065.0,4829.0
Tata,Automatic,2022.0,Petrol,1199.0,11001.0,12221.0
Skoda,Automatic,2016.0,Petrol,1598.0,35390.0,7183.0
Tata,Manual,2021.0,Petrol,1199.0,19430.0,10571.0
Maruti,Automatic,2022.0,Petrol,1197.0,24567.0,9141.0
Hyundai,Automatic,2017.0,Petrol,1591.0,80561.0,9603.0
Hyundai,Manual,2015.0,Petrol,1197.0,36318.0,5038.0
Hyundai,Manual,2013.0,Petrol,1197.0,66228.0,4444.0
Mahindra,Manual,2014.0,Diesel,2179.0,87735.0,8470.0
Renault,Automatic,2023.0,Petrol,999.0,3996.0,6611.0
Maruti,Manual,2017.0,Petrol,1197.0,23573.0,7073.0
Tata,Automatic,2020.0,Petrol,1199.0,59046.0,10714.0
Hyundai,Manual,2014.0,Petrol,1197.0,69425.0,4818.0
Nissan,Automatic,2014.0,Petrol,1198.0,82542.0,3948.9999999999995
Maruti,Manual,2011.0,Petrol,1197.0,104553.0,3718.0
Renault,Manual,2017.0,Petrol,999.0,30823.0,3718.0
Maruti,Manual,2014.0,Petrol,998.0,49599.0,3223.0
Honda,Automatic,2018.0,Diesel,1498.0,79803.0,7326.0
Maruti,Automatic,2023.0,Petrol,998.0,8230.0,7777.0
Renault,Manual,2014.0,Diesel,1461.0,64937.0,6578.0
Renault,Manual,2019.0,Petrol,999.0,45725.0,4279.0
Hyundai,Automatic,2015.0,Petrol,1197.0,80638.0,4708.0
Hyundai,Manual,2016.0,Petrol,1197.0,24183.0,5808.0
Tata,Manual,2022.0,Diesel,1956.0,39627.0,21010.0
Hyundai,Manual,2017.0,Petrol,1197.0,60620.0,5368.0
Tata,Manual,2022.0,Petrol,1199.0,30058.0,12991.0
KIA,Manual,2020.0,Petrol,998.0,32712.0,11154.0
Maruti,Manual,2016.0,Petrol,1373.0,68199.0,6622.0
Maruti,Manual,2017.0,Petrol,1373.0,43129.0,7370.0
Maruti,Manual,2022.0,Petrol,1462.0,14772.0,10450.0
Hyundai,Manual,2017.0,Petrol,1197.0,69760.0,4675.0
Hyundai,Automatic,2016.0,Petrol,1591.0,97183.0,9207.0
Maruti,Automatic,2021.0,Petrol,1197.0,29003.0,8305.0
Hyundai,Manual,2021.0,Petrol,998.0,17981.0,11649.0
Tata,Automatic,2022.0,Petrol,1199.0,13619.0,13475.0
Renault,Automatic,2023.0,Petrol,999.0,1343.0,6622.0
Hyundai,Manual,2016.0,Petrol,1197.0,41208.0,5687.0
Maruti,Automatic,2017.0,Petrol,1197.0,22358.0,7832.0
Nissan,Manual,2015.0,Petrol,1198.0,59365.0,3872.0
Hyundai,Manual,2018.0,Petrol,1197.0,91312.0,5610.0
Maruti,Automatic,2019.0,Petrol,998.0,28264.0,5808.0
Maruti,Manual,2018.0,Diesel,1248.0,69668.0,10714.0
Renault,Manual,2015.0,Diesel,1461.0,105373.0,6655.0
Maruti,Automatic,2021.0,Petrol,1197.0,19123.0,8921.0
Mahindra,Manual,2019.0,Diesel,1497.0,35712.0,11352.0
Maruti,Manual,2017.0,Petrol,998.0,37599.0,5137.0
Maruti,Manual,2015.0,Petrol,1373.0,97889.0,6325.0
Hyundai,Manual,2011.0,Petrol,1086.0,70589.0,2640.0
Maruti,Automatic,2023.0,Petrol,998.0,3136.0,5984.0
Tata,Automatic,2015.0,Diesel,1248.0,79684.0,4972.0
Maruti,Manual,2016.0,Petrol,1373.0,34800.0,7018.0
Hyundai,Manual,2016.0,Petrol,1197.0,49862.0,5621.0
Hyundai,Automatic,2019.0,Petrol,1086.0,52278.0,5654.0
Honda,Manual,2019.0,Petrol,1199.0,25138.0,7755.0
Skoda,Automatic,2017.0,Diesel,1498.0,95524.0,9658.0
Hyundai,Automatic,2019.0,Petrol,1197.0,73192.0,6523.0
Hyundai,Manual,2016.0,Petrol,1197.0,71357.0,7106.0
Renault,Automatic,2020.0,Petrol,999.0,38494.0,5247.0
Tata,Automatic,2023.0,Petrol,1199.0,10526.0,8547.0
Maruti,Manual,2017.0,Petrol,1197.0,48247.0,7029.0
Maruti,Automatic,2017.0,Petrol,1197.0,74601.0,6787.0
Tata,Manual,2021.0,Petrol,1199.0,25012.0,9570.0
Maruti,Manual,2021.0,Petrol,998.0,34267.0,4829.0
Honda,Manual,2017.0,Petrol,1198.0,47200.0,5841.0
Mahindra,Automatic,2023.0,Petrol,1197.0,5990.0,13827.0
Maruti,Manual,2020.0,Petrol,796.0,2598.0,4091.9999999999995
Maruti,Automatic,2016.0,Petrol,998.0,51729.0,4994.0
Maruti,Manual,2011.0,Petrol,998.0,34408.0,3047.0
KIA,Automatic,2022.0,Diesel,1493.0,43707.0,18678.0
Maruti,Automatic,2015.0,Petrol,998.0,52643.0,4444.0
Renault,Manual,2018.0,Petrol,999.0,47928.0,4378.0
Honda,Manual,2012.0,Petrol,1198.0,143991.0,2959.0
Hyundai,Automatic,2020.0,Diesel,1186.0,49985.0,8734.0
Maruti,Manual,2013.0,Petrol,1373.0,51980.0,6468.0
Maruti,Automatic,2021.0,Petrol,998.0,25548.0,7381.0
Hyundai,Manual,2017.0,Petrol,1197.0,40780.0,5577.0
Tata,Automatic,2020.0,Petrol,1199.0,54681.0,10098.0
Hyundai,Manual,2015.0,Petrol,1197.0,50784.0,5324.0
Maruti,Manual,2016.0,Petrol,1197.0,92639.0,5918.0
Maruti,Automatic,2018.0,Petrol,1373.0,50334.0,7667.0
Hyundai,Manual,2011.0,Petrol,814.0,58637.0,2409.0
Honda,Manual,2012.0,Petrol,1497.0,87836.0,5038.0
Renault,Manual,2023.0,Petrol,999.0,20332.0,8580.0
Hyundai,Manual,2013.0,Petrol,1197.0,61285.0,4224.0
Renault,Automatic,2021.0,Petrol,999.0,29584.0,5929.0
Maruti,Manual,2016.0,Petrol,998.0,30478.0,4367.0
Hyundai,Manual,2015.0,Petrol,1197.0,60972.0,4631.0
Hyundai,Automatic,2017.0,Petrol,1591.0,40475.0,11275.0
Maruti,Automatic,2016.0,Petrol,998.0,38929.0,5280.0
Hyundai,Manual,2019.0,Petrol,1197.0,51615.0,5984.0
Maruti,Manual,2015.0,Petrol,1197.0,34717.0,6006.0
Hyundai,Manual,2016.0,Petrol,1197.0,55009.0,5588.0
Maruti,Automatic,2019.0,Petrol,1462.0,49968.0,9328.0
Hyundai,Manual,2017.0,Petrol,1197.0,34496.0,5401.0
Hyundai,Manual,2013.0,Petrol,1197.0,55303.0,3553.0
Hyundai,Automatic,2019.0,Petrol,998.0,21881.0,10604.0
Maruti,Manual,2016.0,Petrol,998.0,29309.0,4840.0
Hyundai,Automatic,2015.0,Petrol,1197.0,47369.0,5280.0
Hyundai,Manual,2016.0,Petrol,1197.0,37075.0,7326.0
Maruti,Manual,2019.0,Petrol,998.0,44848.0,4345.0
Hyundai,Manual,2017.0,Petrol,1197.0,55733.0,6336.0
Maruti,Manual,2017.0,Petrol,1197.0,57103.0,7293.0
Mahindra,Automatic,2022.0,Petrol,1197.0,11911.0,12903.0
KIA,Automatic,2021.0,Diesel,1493.0,27903.0,13970.0
Renault,Automatic,2021.0,Petrol,999.0,14078.0,5632.0
KIA,Manual,2022.0,Petrol,998.0,11338.0,13090.0
Maruti,Automatic,2020.0,Petrol,998.0,18350.0,4752.0
Toyota,Manual,2012.0,Diesel,1364.0,115572.0,3850.0
Tata,Manual,2022.0,Petrol,1199.0,15749.0,12738.0
Maruti,Manual,2020.0,Petrol,998.0,21196.0,4763.0
Hyundai,Manual,2019.0,Petrol,1086.0,43255.0,5049.0
Maruti,Automatic,2018.0,Petrol,1197.0,24368.0,7634.0
KIA,Manual,2022.0,Petrol,1353.0,23020.0,17490.0
Honda,Automatic,2015.0,Petrol,1199.0,55600.0,6204.0
Maruti,Automatic,2018.0,Petrol,998.0,35370.0,5676.0
Honda,Manual,2015.0,Petrol,1198.0,70281.0,4169.0
Maruti,Automatic,2016.0,Petrol,998.0,62447.0,4796.0
Hyundai,Manual,2018.0,Petrol,1197.0,11853.0,6534.0
Maruti,Manual,2022.0,Petrol,998.0,13847.0,5236.0
Mahindra,Manual,2021.0,Diesel,1497.0,38811.0,11726.0
Honda,Manual,2013.0,Petrol,1497.0,103965.0,4917.0
KIA,Manual,2022.0,Petrol,1353.0,8827.0,18007.0
Hyundai,Manual,2017.0,Petrol,814.0,21454.0,4036.9999999999995
Hyundai,Manual,2016.0,Petrol,1197.0,74972.0,5137.0
Maruti,Automatic,2017.0,Petrol,998.0,84182.0,4598.0
KIA,Automatic,2020.0,Petrol,998.0,33714.0,11825.0
Maruti,Automatic,2016.0,Petrol,998.0,62383.0,4807.0
Maruti,Automatic,2019.0,Petrol,1197.0,16416.0,6314.0
Hyundai,Manual,2018.0,Petrol,1197.0,31709.0,6083.0
KIA,Manual,2020.0,Petrol,998.0,31141.0,11704.0
Maruti,Automatic,2019.0,Petrol,1197.0,34361.0,7469.0
Tata,Automatic,2017.0,Petrol,1199.0,35894.0,5412.0
Maruti,Manual,2015.0,Petrol,1197.0,30728.0,6314.0
Maruti,Manual,2021.0,Petrol,796.0,29878.0,4169.0
Renault,Automatic,2017.0,Petrol,999.0,16333.0,4499.0
Hyundai,Automatic,2021.0,Petrol,1086.0,21104.0,6127.0
Mahindra,Automatic,2018.0,Diesel,2179.0,67919.0,13783.0
Renault,Automatic,2022.0,Petrol,999.0,5146.0,7875.999999999999
Maruti,Automatic,2016.0,Petrol,998.0,39987.0,4862.0
Tata,Manual,2016.0,Petrol,1199.0,70208.0,4091.9999999999995
Maruti,Manual,2015.0,Petrol,1197.0,66341.0,5918.0
Hyundai,Manual,2021.0,Petrol,998.0,26841.0,11352.0
Maruti,Manual,2022.0,Petrol,1197.0,9426.0,8415.0
Hyundai,Manual,2014.0,Petrol,1197.0,65685.0,4257.0
Honda,Automatic,2015.0,Petrol,1497.0,83630.0,6589.0
Maruti,Manual,2011.0,Diesel,1248.0,72673.0,3926.9999999999995
